CustomerID,AccountID,TypeOfAccount,AccountTypeNum,PrimarySecondaryType,ZipCode,DigitalCustomer,TransactionTotal,Churn,BranchNumber,CurrentBalance,CurrentInterestRate,MonthsOpen,PlanNumber,AverageMonthlyAmount,CustomerAge,QuarterlyAverageAmount,DaysSinceContact,Bank,eStatementFlag,OnlineFlag,LegacyBranchNumber,OpeningAmount,CloseReasonCode
18E86E8F-AF0F-4613-95FB-0E66D3041EB5,CDD1A195-C6A2-42A0-B883-00063FF326DB,SV,2,1,8721,0,#N/A,0,9,1.1,0.03,134,211,1.1,14,1.09,553,1,1,0,0,15,0
6DDD6894-B98A-42C1-A938-AAC0EC2E300F,9C27116A-66D5-4421-BD34-00B989CC65F0,SV,2,2,8234,0,9152.77,0,44,139100.05,0.03,289,10,139100.05,68,136313.81,52,3,1,0,69,0,0
0EE66FB3-707E-48F7-B524-41448E0C33F3,A7FC3AB2-E611-41C6-A667-00E6EABFE5A1,CD,1,1,8004,1,16.86,0,55,4367.53,0.45,308,21,4367.53,43,4369.13,1211,3,0,0,120,4175.14,0
F84F81FF-6656-4026-8101-CC5A923A7C7D,6987B32F-8EBA-4A50-9738-0019C5E4E1D4,CD,1,2,8302,0,27.85,0,53,44245.1,0.25,135,19,44245.1,68,44236.87,964,3,0,0,0,1,0
B871F5E4-C1AD-41D8-B386-6C36B159DC67,E474B6F5-E751-4821-B22B-00571E81A054,SV,2,2,8401,1,40891.78,0,67,40892.58,0.03,3,10,40892.58,68,40892.19,75,3,0,0,0,40891.78,0
453ED456-F06C-4FCD-AEBB-907828DAE6F4,B329E7A4-F9A9-447C-895F-01016053694F,SV,2,2,8226,1,-39.88,0,44,1141,0.03,178,10,1141,0,1139.2,89,3,0,0,69,0,0
C0C91F91-777D-41CD-9FA3-EBF868FFFE06,AF22D99A-8CF4-49F3-B7EB-00305988A97A,DD,0,2,8527,1,-525.96,0,28,554.04,0.25,10,175,554.04,28,665,69,1,1,1,0,50,0
56B0E726-D2FD-409D-A733-AF34C9D840E3,300ABB94-A1B2-4BCE-ABE2-01105F942D9A,DD,0,1,8758,0,-2840.43,0,20,6943.61,0,67,215,4125.67,56,5915.87,47,1,0,0,24,80,0
CCEBD765-3B51-464D-9020-3DD78183B70C,F0CEF05D-DEAD-45D3-8D89-00616E09C1E8,DD,0,1,8330,1,-128291.55,0,44,11131.56,0,45,137,9715.41,61,17911.38,47,3,1,0,0,5000,0
A4FA37CB-9EE7-4507-9525-D3B73A221C29,12C901C5-F96A-4F5B-A748-00C98A56E65A,SV,2,1,8344,0,-3425.55,0,54,4721.97,0.03,265,10,4721.97,79,4721.74,49,3,0,0,131,0,0
302BD6E5-C32D-4B7B-9BB6-1CD2BE3935A4,6C574E11-9F84-4F24-968D-007E88CBFA6C,DD,0,1,7728,1,-5326.05,0,126,1286.49,0,196,214,1317.73,60,1727.3,46,4,1,0,0,0,0
9ECF98BB-C984-4A12-86AB-0DE2B4AF42F7,5965E88E-EA8F-4FCE-9BDD-000B05C95882,SV,2,1,8015,0,#N/A,0,11,50.39,0.03,129,211,50.39,30,50.39,979,1,0,0,0,30,0
B25F343D-E6B1-486F-B63E-EEE8C57A45C3,5E307D73-64A8-4D8E-AB3B-027101FD9914,SV,2,1,8721,1,-1104.98,1,20,0,0.03,50,210,0,18,37.74,60,1,1,0,0,51.94,6
01830E09-067B-4F29-8477-2482649F7BE8,9065A0DA-AC3F-4734-816A-0050A4AD3746,DD,0,1,8724,0,12446.26,0,2,16642.02,0,210,215,16642.02,67,13266.59,53,1,1,0,0,1098.61,0
ECEC4070-6AA8-43CC-B281-0CE76AF39E62,F2616887-38A2-4D2C-AACE-00E89AFFB9F6,DD,0,2,8204,1,-3559.85,0,33,161.29,0,235,137,119.55,81,200.8,48,3,0,0,0,1000,0
C485D441-0D39-4AF2-9E75-50FA2EB074DB,B5E0FCDB-12A0-43B4-8998-002331792305,DD,0,1,8046,0,2232.56,0,103,17910.39,0.05,504,134,17929.2,0,16566.57,47,4,0,0,0,0,0
BC76E114-37CE-4CF6-B7F8-5F8F7E2AF199,0A3E1B07-515E-4763-BC1C-007736BF47DD,DD,0,2,8724,0,-2322.42,0,15,209.66,0,24,231,185.23,18,321.18,45,1,0,0,0,0.01,0
3F794E44-67A0-413B-BF86-56E00CD9DAE3,A02C17F7-5B64-4552-869F-00813B6B8A3B,CD,1,2,10128,0,565.35,0,2,85218.34,1.98,172,45,85218.34,80,85095.15,1765,1,0,0,0,50000,0
60B064C6-4C7D-4135-921C-E0501CA08A9C,F1CB7FC5-6DC3-4D4E-B22B-03B09A7C5099,DD,0,1,8210,1,#N/A,1,39,0,0,35,215,0,53,2.11,52,3,1,0,0,453.94,0
1CD256AB-113C-4D41-9FC8-735D463C6862,FB85300C-4B1D-4DB4-ADE6-0124C765CE57,DD,0,1,8360,0,#N/A,0,101,8.97,0,140,214,8.97,76,8.97,391,4,0,0,0,2500,0
05B96442-9FB6-4E2F-BB5D-0F371EFF96E7,B95CF916-D84E-4EBB-9B8A-00218F048B11,DD,0,1,8210,0,-571.35,0,34,4811.71,0.01,265,135,4357.88,47,4742.93,46,3,0,0,0,300,0
392BF47A-72EC-4CF3-AC30-146905522FA2,C616BFD8-AC43-40CA-B7B3-009F9FE2C29C,DD,0,1,8050,1,-629.04,0,21,1512.63,0,25,232,1512.63,57,1132.4,54,1,0,0,0,110,0
1EC9CD5C-493C-4511-B203-484AA42F2AE1,C8BFA7B3-3F14-4C38-829C-0118DB97A787,DD,0,1,8401,0,-46.02,0,109,0,0,45,137,0,63,0,1359,1,0,0,42,300,0
7D641679-3259-4E4A-9C64-09005B97820C,BEF3AF04-829F-4944-BA9D-00B8DD7DAF8A,DD,0,2,8080,0,#N/A,0,55,4.24,0,56,215,4.24,41,4.24,587,3,0,0,50,100,0
F56649E6-0202-40C1-9ED1-3A382BF0194B,4D3F4214-E654-433D-94CB-0009016C5EC9,SV,2,1,7751,0,129.36,0,125,724.24,0.03,195,10,724.24,22,681.75,53,4,0,0,0,0,0
9E38E98B-BFFA-40C7-AE11-2F7904A8376C,2E6A1AF6-ACD1-496F-802A-009D106D2F97,CD,1,2,8406,1,6.81,1,109,0,0.65,75,42,4206.56,70,4024.95,46,1,0,0,112,4158.93,6
F53EBE26-DA96-452D-94E0-25404F76D50E,9065A0DA-AC3F-4734-816A-0050A4AD3746,DD,0,2,8724,1,12446.26,0,2,16642.02,0,210,215,16642.02,67,13266.59,53,1,1,0,0,1098.61,0
1FF6F85E-9A04-4156-B465-E27DDF4770BB,D175F3A3-6DBF-45C9-8D5A-00CBA8A12F91,DD,0,2,8758,1,-1008.56,0,10,3726.45,0,238,215,3332.25,46,2832.34,47,1,0,0,0,3160,0
0C189D8F-E512-40BD-89C9-D4793DCA3381,08068F5B-1047-402E-9C9D-012D0BAF921E,DD,0,1,8360,1,-20,1,135,0,0,131,215,273.54,84,255.68,49,5,0,0,0,200,6
71B0210B-3CD4-452A-B37D-61365342F747,8A7C86EB-FBEB-44B5-93DA-00D3643121F5,CD,1,2,28168,0,50.56,0,54,20126.38,1,9,53,20126.38,80,20111.48,281,3,0,0,0,20000,0
E7BFC497-29E9-4555-8100-C63E0280D392,0A82E56C-5AC6-4B3E-BD93-00DF022FCAC9,DD,0,2,8723,0,-3634.18,0,1,3540.17,0,236,137,3758.42,44,3466.37,46,1,1,0,0,1000,0
8933F024-2394-489C-B426-9DF769EC29B9,AA5A1826-74DD-4C40-994F-0106F8B4B31B,SV,2,1,7728,1,4402.35,0,22,28227.17,0.03,53,10,28127.15,61,26582.77,49,1,1,0,121,56079.18,0
C8A48C20-5A84-4CF4-B609-9E15D3E9290B,CBDC6FC0-D0EA-47F0-B02D-006986DD1282,DD,0,2,7009,0,-3158.44,0,7,11872.45,0,66,215,11872.45,97,4479.65,57,1,0,0,0,200,0
3CD5A60F-D63A-4E34-947C-61FD524140C1,6DE8295E-D97B-4C82-B005-00B7650A5C62,DD,0,1,8330,0,-3511.92,0,118,345.89,0,253,214,391.97,83,619.13,48,4,0,0,0,0,0
3FEE366E-DE40-4298-814C-681C0F1E5631,37C653CA-2052-4251-B777-00318CF456C7,SV,2,1,8514,0,0.2,0,11,1698.99,0.03,95,10,1698.99,21,1698.91,579,1,0,0,0,1000,0
4FD2F9B7-3EB5-4C73-8498-30D840339040,92242B30-A42A-4617-853A-00F34C2F49A1,SV,2,2,8721,1,529.18,0,23,1869.04,0.03,9,10,1869.04,21,1716.2,54,1,0,0,0,1769,0
BD940C5E-420A-49B3-9154-B640BE909EB7,A1AE8DB5-DAB4-4C3C-8CF8-0104ED2C1EA8,DD,0,1,8205,0,-5549.38,0,45,968.87,0,83,215,904.59,50,1018.17,45,3,1,0,92,5,0
C9690285-988E-4639-8AE3-D4848C912D52,35EF42AE-9590-4198-9273-010FF2400EC4,DD,0,1,8401,1,-786.39,0,109,755.33,0,47,214,428.27,49,192.68,45,1,0,0,42,50,0
2D637988-3E27-4F38-B4C0-7E0882FB9ED1,B6A22A47-9575-4B53-A97C-002E8D717854,DD,0,2,8742,1,-33867.76,0,3,219813.83,0.05,359,4,220731.6,0,233332.44,49,1,1,0,0,1438.03,0
1E0EBC0A-3FA8-40EB-8506-DE69BD821100,FCBE819B-CEC3-45E3-A279-00EFD8745631,DD,0,2,8330,0,184.82,0,91,1108.35,0,104,215,1063.57,50,581.73,49,3,1,0,0,0,0
7D2A9810-6E3A-4F1F-81DC-011F9F1A063F,24035599-F38C-4229-8C63-00E1C1F93179,SV,2,1,8053,1,146.62,0,105,5204.11,0.03,19,114,5516.11,61,7119.3,49,4,1,0,0,25000,0
DC51B49A-C533-454F-B5C8-8C819A4D63AE,D91B7CC6-B62C-4B79-B857-00C2D82671D5,DD,0,1,8360,1,-2115.6,0,41,2584.39,0.01,154,135,2712.43,33,1928.71,47,3,1,0,0,0,0
2AD9F7BC-6504-4722-BB1C-63A9F2274671,E9C43D44-6C5E-4A8C-A17A-0469CBE10FE0,CD,1,2,8350,1,-1074.02,1,134,0,0.25,110,19,0,78,522.6,78,5,0,0,98,1058.06,3
55D1A563-D6B7-48D2-A677-07E9E8240EDE,38C6AD82-10B2-4E8E-958A-00EE0E5DD8B6,DD,0,1,8302,1,0,0,77,0,0,43,70,0,0,0,53,1,0,0,0,0,0
C4CAC848-1DA0-4C13-8891-C495FD66DCF0,D6A93D32-C640-4EAC-94DF-002F8CB7CC3B,DD,0,1,8226,1,-2312.1,0,62,4262.57,0,96,137,3973.67,25,2470.01,48,3,1,0,0,0,0
6295A9A4-7667-4DBE-9494-8D85CFDD9B54,43B7F66A-4E15-44C0-B55C-0044881A0E99,CD,1,2,8701,0,182.41,0,7,32692.74,2.23,31,143,32692.74,67,32639.41,77,1,0,0,0,31000,0
DCE7D181-19FC-451C-9CE1-8EF68904ACC2,F17ABAD5-0070-4FBD-8B2C-00244B237B55,DD,0,1,8226,1,-10818.48,0,63,5595.38,0,100,137,7131.71,67,4327.28,45,3,1,0,37,60,0
CFE32AF0-C823-4F01-960A-6E3F8E889845,276E2848-DDA6-4C78-A6C2-003B4C9FA147,CD,1,2,7726,0,3.91,0,123,6213.88,0.25,61,19,6213.88,66,6215.21,1282,4,0,0,0,6133.42,0
680632AA-1305-4A80-AF5D-6301DEAD3876,76101B87-DDFE-4312-B2CD-0125E1D0D8AB,SV,2,1,8831,0,0.04,0,6,431.8,0.03,109,211,431.8,22,431.78,309,1,0,0,0,250,0
B2BB6095-3BEF-42E8-B09B-EF9DA2C6775D,95F68BB6-29CB-458F-A890-006F580489E3,DD,0,2,8527,1,-826.56,0,16,1491.92,0,218,214,1491.92,96,1576.96,53,1,1,0,116,0,0
E9BCD1BA-7BA7-4CFE-82A3-CE5C1F2EB537,3214886B-6920-4CED-AC0C-008A59DC2E7D,DD,0,1,8361,1,-19799.59,0,52,18653.28,0,19,215,18539.73,59,20206.38,47,3,0,0,0,96900,0
BC78321F-B716-4C6C-95F6-C3DBE90FC4E9,A92EB2B4-1026-4EF6-9E08-01103F7164B9,SV,2,1,8210,1,-3348.46,0,33,3912.59,0.03,215,10,3912.59,18,5049.12,71,3,1,0,0,358.09,0
A2C110D1-5625-4E28-8E18-67EEBF4390EB,5F185E30-1DAB-42B7-96E3-03B736183972,CD,1,1,8221,0,-13350.89,1,64,0,1.98,172,87,0,56,394.51,109,3,0,0,40,9000,3
591C7507-FA13-49D8-AEDC-AC4B426A06BE,9A83BCB6-7889-4A22-AB73-004DF91C1573,DD,0,1,7731,0,1146.99,0,22,1886.93,0,256,214,1011.26,66,1319.06,46,1,1,0,121,0,0
81EE452C-92A2-4184-B0B9-B14D8B1E35C9,17BD13AC-35D4-458E-A121-007606994ADE,DD,0,1,8742,1,-2013.02,0,3,86.76,0,24,12,91.12,18,138.07,45,1,0,0,0,200,0
1DBCD8EB-28B8-49C8-8622-8EFC8501FD96,074D284C-19C3-4007-B68C-01215EFF83D6,DD,0,1,8360,0,7599.73,0,101,7112.7,0,114,214,7615.81,59,7583.75,46,4,0,0,0,25,0
22ADBEFD-C9A2-4ACD-B19C-DF9CA5F16CB0,16D4E252-4B1D-4460-B1B7-00ACBF961198,SV,2,2,8270,0,#N/A,0,63,159.88,0.03,280,10,159.88,23,159.88,227,3,0,0,0,10,0
91F14AE1-6BCB-4890-BAAD-63B899EC012B,5E90B303-331A-4AAF-9E4D-00E2D6A0CC4D,DD,0,1,8201,0,50,0,45,835,0,32,215,835,63,834.54,109,3,0,0,0,1000,0
573DB34C-179F-48C0-B9F0-C5CD98DAD5B5,022D7168-69AE-41B2-A0E2-000E93A7F36C,DD,0,1,8360,1,-3879.17,0,53,384.82,0,39,215,712.45,50,459.68,45,3,1,0,0,4762.17,0
6A5EC470-B939-4F10-B288-4EA97CBCED23,10503376-3EA5-4C01-BCD2-011F4C9C30B8,SV,2,2,8096,1,0.12,0,136,175.79,0.25,24,10,175.79,2,175.72,648,5,0,0,0,25,0
000B57BC-4812-4667-B344-5FD01BA09F93,5DC7DEF9-2BEB-495B-AF8C-001086CED6A1,DD,0,1,8015,1,1621.67,0,21,11011.55,0,133,215,12048.55,42,12917.85,46,1,1,0,0,50,0
79029C6A-E234-40A1-922C-75162D6361F7,1F48514D-0DCB-44B5-B961-0114B008D7BB,SV,2,2,8234,0,1.52,0,48,80.41,0.03,121,10,80.41,12,3907.83,56,3,0,0,68,7000,0
E0D1F5A1-0199-407E-989D-24D4C0E641DE,A97FDD22-5F98-4A0F-BCF2-00A3BEFCB968,SV,2,1,8330,0,0.08,0,48,649.93,0.03,118,210,649.93,9,649.89,610,3,1,0,68,0,0
C9E30AE4-B568-4664-B5BB-3F72741CF384,2B2C6DAC-7D39-4006-BFBC-03F541807872,SV,2,1,8758,0,-4739.97,1,10,0,0.03,170,10,0,65,2370.04,77,1,0,0,0,800,2
BC71C5DC-C3CB-4052-8D95-783B02261C87,C66CA6C4-CF33-48B2-853B-009A2EC48CC3,DD,0,1,8757,1,-13017.22,0,20,88.07,0,126,215,33.42,36,84.05,45,1,0,0,24,162,0
C399C7D9-A8E6-47DD-9263-C62A889EC34A,5FAA9968-FC3A-4015-A7DA-00F74053AC79,DD,0,1,8204,1,5676.22,0,34,46920.77,0.05,146,135,46920.77,75,45359.8,53,3,0,0,0,10288.4,0
C317F78E-811D-4976-969D-3B2CF11C9001,A345083E-AAA9-4D5E-AA72-046DD36F09AA,DD,0,1,8310,0,#N/A,1,134,0,0,67,215,0,51,0,1030,5,0,0,0,0,0
2EB12275-25C3-4D9E-9EB1-E89BEB9AC1AB,EEA00626-6EBD-46E5-8C1D-0020F0E07C4B,SV,2,2,8360,0,4169.98,0,52,7324.19,0.03,218,11,7324.19,65,5997.54,91,3,0,0,57,0,0
8B8510FA-4A81-4900-944C-A8C818B377FA,804526FA-7FE7-42D3-8A00-0115AEEF3ED4,DD,0,1,8723,1,-178.67,0,1,2471.23,0,217,215,1898.06,36,2435.78,47,1,1,0,14,156,0
1DB4C335-E4C3-4156-9E87-C0F5A0B38DC5,48BEE456-5623-4C3A-81D8-00E80F3FB9AD,DD,0,1,8723,0,2518.08,0,1,22403.09,0,249,215,22268.48,70,22266.11,48,1,0,0,14,50,0
047A23C7-AAB8-4DEF-A1CA-BB46AD39F266,99247B32-D6E4-4D3D-AF70-0078DF630457,SV,2,2,8731,1,7097.49,0,10,21048.84,0.03,53,10,21298.83,53,26089.31,49,1,1,0,0,30000,0
71E5500F-4100-4B85-83AA-3C0218250F9A,56509141-5FE8-40BC-9712-00D93E93E36D,CD,1,1,7728,1,50320.83,0,22,50320.83,1.98,6,29,50320.83,83,50248.03,169,1,0,0,0,50000,0
BB4671D9-7C0F-460D-84CF-4E7CE27E67A4,A580870D-89F3-4765-AEE8-01055449BE6C,DD,0,1,7731,1,-964.26,0,22,3.27,0,96,214,3.27,55,193.03,57,1,1,0,121,1525,0
351D8651-9FB7-4C62-8F37-DEA15F3A147C,40EDC406-9F7D-4829-B493-00B9254EAE90,CD,1,1,8210,1,103.71,0,33,88028.42,0.35,300,28,88028.42,84,88005.72,8994,3,0,0,0,50000,0
0C0959F4-715E-47F6-9DD5-53E29C3D9566,ED634F23-7EF6-4826-A3AB-057053A012D1,SV,2,2,8087,0,0.15,1,18,0,0.03,125,211,0,16,580.07,91,1,0,0,0,30,6
4FCC50A4-6141-4269-8ECC-9442AE939FAF,7E935D69-D2B5-40B3-826D-002B2A6C695E,DD,0,1,7735,0,-847.22,0,7,2334.53,0,204,215,2385.58,76,2280.92,49,1,0,0,0,9000,0
52A5D9C2-F6A6-463D-BD41-2116E2AB8D77,C3E25CFB-817B-424F-AE2F-010B365ACCA2,SV,2,1,8226,1,0.8,0,62,10696.64,0.03,115,10,10696.64,29,10696.21,454,3,1,0,0,0,0
E7BD9363-06E8-470F-B263-EE8153AC7BEE,7A7B53C1-9A2F-4B35-9569-003666C53FA2,SV,2,1,8406,0,-3998.53,0,109,1119.33,0.15,93,210,1119.33,19,1119.07,134,1,1,0,112,100,0
E910E8B4-3BB8-4799-A5D8-E7EC21E5CD81,26F7940A-14CC-436B-99C0-0111A3F8990D,DD,0,1,8087,1,-293.63,0,18,1070.09,0,108,237,1265.08,76,1456.57,46,1,0,0,115,50,0
0CF667C8-B8D6-45D7-92E6-26F56096AC18,30692B7F-65D0-4263-A214-00930E5E23D8,DD,0,2,8008,0,6398.76,0,16,80237.54,0.5,51,4,80237.54,87,127986.63,68,1,0,0,116,160000,0
83C6C542-BC28-4D45-8565-FEED737CC07B,97C4443A-4C3A-429D-BD30-00699C1852BE,DD,0,1,7728,0,26.22,0,22,724.99,0,17,215,783.11,87,1231.57,50,1,0,0,0,300,0
39ADE7C9-BC9F-45A7-9F8A-A8A45130A349,B313FB7E-FC32-4D32-9E23-006864369D50,CD,1,1,8302,1,5.59,0,56,1280.61,0.75,64,45,1280.61,43,1279.51,1907,3,0,0,0,1173.19,0
D93C6B73-D660-4B1F-9974-1F29E392818E,5C176E71-93FA-4849-84B3-008B0013E09D,DD,0,1,8234,1,-4134.72,0,33,1340.75,0,248,135,2721.22,65,2032.92,45,3,1,0,0,2500,0
1807A19A-B0B3-47B2-B8B7-D594F98255B3,1F48514D-0DCB-44B5-B961-0114B008D7BB,SV,2,2,8234,1,1.52,0,48,80.41,0.03,121,10,80.41,12,3907.83,56,3,0,0,68,7000,0
A180A723-F0F8-4758-8ADB-093F1BD408B0,8CBEEBA1-0147-4198-903F-00D87F0FF742,DD,0,1,8731,0,-396.66,0,10,14006.37,0,34,215,14006.37,83,14091.62,53,1,0,0,0,5,0
57DCCFDD-5B74-4516-BC66-287D3C5B65D5,1908600E-A0D3-4AB6-BCDD-00AEAF86E953,DD,0,2,8330,1,-671.19,0,91,534.64,0,66,137,603.81,63,456.4,45,3,1,0,0,448.69,0
878AD323-7851-41BB-B940-634EC066E2B5,468E24FC-4F43-42E1-976F-00CE7718D845,CD,1,2,8081,1,102.9,0,119,14657.02,0.45,121,21,14657.02,60,14653.28,1170,4,0,0,0,14055.2,0
AA054EE1-ED99-4356-A677-35EC3525AE91,AB3128E3-FD69-4A35-8275-00BEF3FE37FA,DD,0,2,8204,0,-14092.14,0,34,25693.27,0.05,370,135,25624.6,72,24681.43,46,3,0,0,0,1250,0
6D23B414-A676-4CF0-8403-0D09CD2F3822,4C4CAD4F-60AA-4FEE-8549-0087A1E64BA7,DD,0,2,8757,0,#N/A,0,8,50,0,25,215,50,66,50,739,1,0,0,0,50,0
D0D2E704-6B95-4E8A-9C1A-6C3B6801B54F,F5135BD2-7694-4133-9971-011DC20A7822,CD,1,2,8251,0,-2077.32,0,36,60164.28,1.193,304,45,60164.28,87,60111.72,127,3,0,0,0,57726.46,0
6E66763E-B99E-4992-8659-CC65B8A43CF3,85A92704-E767-48DF-99F7-007043D37F82,DD,0,1,8242,0,-18,0,39,324.45,0,142,137,316.2,87,314.11,47,3,1,0,0,26527.22,0
7A4A0848-BD36-49A1-9607-F2798C8E8C2C,6E80D1E8-50B4-4CDD-AC8A-002D8A1ABA93,CD,1,1,8759,0,225.79,0,8,54355.39,1,121,53,54355.39,70,54315.56,335,1,0,0,0,50000,0
D0FE6786-0C86-4CD2-9185-490AE2C4A588,13DD6BBA-7E8E-44D2-989B-00E2D9B56D74,DD,0,1,8527,1,-2013.33,0,28,1194.34,0,143,11,1127.64,29,831.09,45,1,1,0,17,1510,0
92161478-B272-43FF-BF07-C1C298DF57C5,979DB269-532C-49C2-81C2-00E6781663D9,DD,0,1,7726,1,-136.41,0,123,7575.03,0,235,214,7575.03,56,7575.03,120,4,0,0,0,0,0
0AEECA58-A3A2-4093-9917-0F3BECD9F712,32FFDE05-8FAB-4451-9D74-00B137E1FA5C,SV,2,2,8319,1,-1493.4,0,91,12386.8,0.03,157,10,12386.8,63,12631.97,53,3,1,0,111,0,0
D803A058-B9BA-435C-8A68-540FE9C144D3,F5D39E9F-DFF2-4436-B36E-00D8C889A3E2,CD,1,1,8401,0,26.19,0,109,7008.17,1.489,415,45,7008.17,87,7000.33,12440,1,0,0,42,1500,0
21EB07B8-78BA-46AE-AB44-73DD82A9615D,0A0291FA-2405-4C94-A10E-0099D89F1E32,CD,1,1,8005,0,20.49,0,20,2072.07,2.96,16,57,2072.07,76,2067.42,322,1,0,0,0,2000,0
EC95E472-7402-4E6B-8507-708514F2F80F,9FA08305-27ED-4970-8675-0086227B6EE6,CD,1,2,8323,0,-1237.94,1,53,0,0.25,185,19,0,15,637.5,76,3,0,0,0,1,2
83ADE424-7DF4-45F8-AE43-77B80B193345,2D00E9F8-B001-4E5D-980C-00C0A6815640,SV,2,1,8215,1,-4948.12,0,45,87892.96,0.03,94,10,87892.96,55,61491.74,78,3,1,0,92,0,0
5B095CD8-F948-412B-B5A0-94D5AEF2FC10,DE4396CB-8D01-4FAB-9FBB-003D8F05046F,DD,0,1,8731,1,#N/A,0,10,156.04,0,108,160,156.04,0,330.79,53,1,1,0,0,200,0
13A618C3-CCEE-4378-B118-547DEA399201,3F821750-1F8C-4AC9-AB4E-000F45413413,DD,0,2,7762,1,466.58,0,13,157.48,0,84,179,237.38,26,224.47,49,1,1,0,0,50,0
923B15EF-E7BC-4685-BE93-E201EE9EEFAD,21ACC1F2-194A-4C36-B354-010FB4E6845F,DD,0,1,12208,1,4.84,0,54,15,0,66,214,14.55,55,10.78,50,3,1,0,131,700,0
D51150C1-0845-4404-A30C-56C6B5C52D86,498DFC62-93FF-479F-BB9F-00698DEFDA52,CD,1,2,85085,0,-911.31,0,9,15140.04,1,13,53,15140.04,81,15128.87,172,1,0,0,0,15975.91,0
5194BFC6-08DE-440D-86EC-9ACA54666324,51CB478B-CFAF-4DEF-BF41-00C91B90E7F6,SV,2,1,8757,0,0.16,0,8,1519.69,0.03,140,11,1519.69,75,1519.61,76,1,0,0,0,1500,0
344725A9-B9F7-4D59-9C77-FFCEF271FEF2,D2984705-39D8-4F97-A4C0-00230EB16B2B,DD,0,2,8361,0,-3180.72,0,52,3055.74,0,155,215,3371.04,57,1992.07,47,3,1,0,0,0,0
E4CDA09F-7904-4B8E-964E-3FC6B6B2AE87,9DB99B3B-0C9B-4E7C-9A07-00C46D2451B5,SV,2,2,8853,0,0.2,0,130,1624.75,0.03,142,10,1624.75,0,1624.67,252,4,0,0,0,1725,0
F135A3E8-59E8-4270-884A-BCE47AB76E6D,1C72C02A-C3C1-4E56-B076-0079BA423E72,SV,2,1,8527,1,400.28,0,28,2913.66,0.03,50,210,2938.65,23,2673.75,50,1,1,0,0,1000,0
A5C08C21-486F-4EF7-A7C3-FE63FB2A2F64,C3C7D062-9C99-4ACE-A42B-00C5907CDE2E,DD,0,1,8345,0,-250,0,54,749.71,0,74,214,749.71,86,915.06,66,3,0,0,131,1300,0
D1E97084-7B3D-4DA1-95CC-9C4A1142D2D4,8FC77E22-03BC-4034-9530-00C7EAF6EFEB,DD,0,1,8723,1,#N/A,0,1,23.3,0,18,215,23.3,45,23.3,348,1,1,1,0,50,0
719FE9B2-FABE-4A98-8F0F-ED7EC14E64BD,6B96ECFD-FBCC-4678-89F7-00F7B8154C78,SV,2,1,8215,0,-887.65,0,93,9541.11,0.03,138,10,9659.85,56,9286.26,46,3,1,0,0,0,0
86A52BB1-B54B-47DA-B144-A7C6E09E9C79,39FB25A8-EFE1-48C9-97DD-009A30C9E1AE,SV,2,1,8360,1,-3697.91,0,101,29262.63,0.03,115,10,30457.62,63,31136.23,46,4,1,0,0,0,0
B8A4EF48-E7C8-4680-BA97-5570D711E3F5,CD6766F1-10E0-4D2D-9469-00748B51F4B8,DD,0,2,8823,1,800.24,0,107,1952.84,0,216,214,1952.84,62,1708.5,57,4,1,0,0,0,0
D4D5B625-5FA5-4D2C-A769-A49155F37EA2,E0D5A066-684B-4FEB-AB7C-04D7F64FF62B,SV,2,1,8701,0,-970.49,1,11,0,0.03,47,10,0,86,421.59,80,1,0,0,25,969.7,6
FC185174-1A36-46A0-97A2-F2193ACDC517,407C88EF-FC11-446E-8F12-0008C78072E1,SV,2,2,8831,0,0.27,0,6,2645.16,0.03,166,211,2612.54,13,2564.45,48,1,0,0,0,105,0
87F3EA39-F4C0-4CCE-A558-36171BEF7A68,6681D114-2AB3-4D2B-B646-0015F3A21C97,SV,2,2,8092,0,2.98,0,18,242.25,0.03,308,10,342.24,76,947.96,46,1,0,0,115,0,0
566349A0-7F39-4830-9D93-7F70C4BB2ED8,5CBB9698-3594-458D-A449-00E5DAD02D59,SV,2,2,8244,1,#N/A,0,64,0.16,0.03,84,210,0.16,7,0.16,873,3,1,0,0,0,0
5456A011-B739-48CC-9FA9-2E5B5793B66D,78A729DD-D17C-4045-904E-004A66E2D11A,CD,1,1,8234,1,10.52,0,48,12501.12,0.25,179,19,12501.12,65,12498.66,563,3,0,0,0,12199.18,0
91B2AFBC-6B28-4589-BE74-12E46AEA20CC,9FC392B1-C0D5-4592-ADC9-009F328265F5,CD,1,1,8332,0,22.57,0,134,4538.56,1,39,42,4536.31,63,4534.4,358,5,0,0,0,8913.93,0
6165941B-E308-46C1-88F9-824B0F7E3C11,BB89F0BE-A8D5-4B8C-8ACE-00CAF61BA75C,DD,0,1,8755,0,#N/A,0,11,300,0,2,178,300,56,300,53,1,0,0,0,300,0
3279B2DF-D961-4FA8-8EE6-DB0345A45667,960769E5-5E7A-4FA8-86EF-04C758BFCD49,CD,1,1,8724,1,-3983.45,1,3,0,0.45,203,21,0,58,820.98,97,1,0,0,0,3000,6
813EB817-91CE-476A-8A71-1F8FFFDE6C3C,187A7B30-6C59-4CEB-BAA6-000D7FFF5F72,DD,0,1,8057,1,-11370.59,0,118,545.5,0,283,134,591,60,1036.26,45,4,1,0,0,0,0
